year,round,from_country_id,to_country_id,from_country,to_country,total_points,tele_points,jury_points
1960-05-01,final,GB,IT,UNITED KINGDOM,ITALY,0,0,0
1960-05-01,final,IT,IT,ITALY,ITALY,0,0,0
1960-05-01,final,LU,IT,LUXEMBOURG,ITALY,1,0,1
1960-05-01,final,MC,IT,MONACO,ITALY,2,0,2
1960-05-01,final,NL,IT,NETHERLANDS,ITALY,1,0,1
1960-05-01,final,NO,IT,NORWAY,ITALY,0,0,0
1960-05-01,final,SE,IT,SWEDEN,ITALY,0,0,0
1960-05-01,final,AT,LU,AUSTRIA,LUXEMBOURG,0,0,0
1960-05-01,final,BE,LU,BELGIUM,LUXEMBOURG,0,0,0
1960-05-01,final,CH,LU,SWITZERLAND,LUXEMBOURG,0,0,0
1960-05-01,final,DE,LU,GERMANY,LUXEMBOURG,0,0,0
1960-05-01,final,DK,LU,DENMARK,LUXEMBOURG,0,0,0
1960-05-01,final,FR,LU,FRANCE,LUXEMBOURG,0,0,0
1960-05-01,final,GB,LU,UNITED KINGDOM,LUXEMBOURG,0,0,0
1960-05-01,final,IT,LU,ITALY,LUXEMBOURG,1,0,1
1960-05-01,final,LU,LU,LUXEMBOURG,LUXEMBOURG,0,0,0
1960-05-01,final,MC,LU,MONACO,LUXEMBOURG,0,0,0
1960-05-01,final,NL,LU,NETHERLANDS,LUXEMBOURG,0,0,0
1960-05-01,final,NO,LU,NORWAY,LUXEMBOURG,0,0,0
1960-05-01,final,SE,LU,SWEDEN,LUXEMBOURG,0,0,0
1960-05-01,final,AT,MC,AUSTRIA,MONACO,0,0,0
1960-05-01,final,BE,MC,BELGIUM,MONACO,0,0,0
1960-05-01,final,CH,MC,SWITZERLAND,MONACO,1,0,1
1960-05-01,final,DE,MC,GERMANY,MONACO,7,0,7
1960-05-01,final,DK,MC,DENMARK,MONACO,2,0,2
1960-05-01,final,FR,MC,FRANCE,MONACO,3,0,3
1960-05-01,final,GB,MC,UNITED KINGDOM,MONACO,1,0,1
1960-05-01,final,IT,MC,ITALY,MONACO,0,0,0
1960-05-01,final,LU,MC,LUXEMBOURG,MONACO,1,0,1
1960-05-01,final,MC,MC,MONACO,MONACO,0,0,0
1960-05-01,final,NL,MC,NETHERLANDS,MONACO,0,0,0
1960-05-01,final,NO,MC,NORWAY,MONACO,0,0,0
1960-05-01,final,SE,MC,SWEDEN,MONACO,0,0,0
1960-05-01,final,AT,NL,AUSTRIA,NETHERLANDS,0,0,0
1960-05-01,final,BE,NL,BELGIUM,NETHERLANDS,1,0,1
1960-05-01,final,CH,NL,SWITZERLAND,NETHERLANDS,0,0,0
1960-05-01,final,DE,NL,GERMANY,NETHERLANDS,0,0,0
1960-05-01,final,DK,NL,DENMARK,NETHERLANDS,0,0,0
1960-05-01,final,FR,NL,FRANCE,NETHERLANDS,0,0,0
1960-05-01,final,GB,NL,UNITED KINGDOM,NETHERLANDS,0,0,0
1960-05-01,final,IT,NL,ITALY,NETHERLANDS,1,0,1
1960-05-01,final,LU,NL,LUXEMBOURG,NETHERLANDS,0,0,0
1960-05-01,final,MC,NL,MONACO,NETHERLANDS,0,0,0
1960-05-01,final,NL,NL,NETHERLANDS,NETHERLANDS,0,0,0
1960-05-01,final,NO,NL,NORWAY,NETHERLANDS,0,0,0
1960-05-01,final,SE,NL,SWEDEN,NETHERLANDS,0,0,0
1960-05-01,final,AT,NO,AUSTRIA,NORWAY,1,0,1
1960-05-01,final,BE,NO,BELGIUM,NORWAY,1,0,1
1960-05-01,final,CH,NO,SWITZERLAND,NORWAY,4,0,4
1960-05-01,final,DE,NO,GERMANY,NORWAY,0,0,0
1960-05-01,final,DK,NO,DENMARK,NORWAY,2,0,2
1960-05-01,final,FR,NO,FRANCE,NORWAY,1,0,1
1960-05-01,final,GB,NO,UNITED KINGDOM,NORWAY,1,0,1
1960-05-01,final,IT,NO,ITALY,NORWAY,0,0,0
1960-05-01,final,LU,NO,LUXEMBOURG,NORWAY,0,0,0
1960-05-01,final,MC,NO,MONACO,NORWAY,0,0,0
1960-05-01,final,NL,NO,NETHERLANDS,NORWAY,1,0,1
1960-05-01,final,NO,NO,NORWAY,NORWAY,0,0,0
1960-05-01,final,SE,NO,SWEDEN,NORWAY,0,0,0
1960-05-01,final,AT,SE,AUSTRIA,SWEDEN,0,0,0
1960-05-01,final,BE,SE,BELGIUM,SWEDEN,0,0,0
1960-05-01,final,CH,SE,SWITZERLAND,SWEDEN,0,0,0
1960-05-01,final,DE,SE,GERMANY,SWEDEN,0,0,0
1960-05-01,final,DK,SE,DENMARK,SWEDEN,0,0,0
1960-05-01,final,FR,SE,FRANCE,SWEDEN,2,0,2
1960-05-01,final,GB,SE,UNITED KINGDOM,SWEDEN,0,0,0
1960-05-01,final,IT,SE,ITALY,SWEDEN,1,0,1
1960-05-01,final,LU,SE,LUXEMBOURG,SWEDEN,0,0,0
1960-05-01,final,MC,SE,MONACO,SWEDEN,0,0,0
1960-05-01,final,NL,SE,NETHERLANDS,SWEDEN,1,0,1
1960-05-01,final,NO,SE,NORWAY,SWEDEN,0,0,0
1960-05-01,final,SE,SE,SWEDEN,SWEDEN,0,0,0
1960-05-01,final,AT,CH,AUSTRIA,SWITZERLAND,2,0,2
1960-05-01,final,BE,CH,BELGIUM,SWITZERLAND,0,0,0
1960-05-01,final,CH,CH,SWITZERLAND,SWITZERLAND,0,0,0
1960-05-01,final,DE,CH,GERMANY,SWITZERLAND,0,0,0
1960-05-01,final,DK,CH,DENMARK,SWITZERLAND,0,0,0
1960-05-01,final,FR,CH,FRANCE,SWITZERLAND,0,0,0
1960-05-01,final,GB,CH,UNITED KINGDOM,SWITZERLAND,0,0,0
1960-05-01,final,IT,CH,ITALY,SWITZERLAND,1,0,1
1960-05-01,final,LU,CH,LUXEMBOURG,SWITZERLAND,1,0,1
1960-05-01,final,MC,CH,MONACO,SWITZERLAND,0,0,0
1960-05-01,final,NL,CH,NETHERLANDS,SWITZERLAND,0,0,0
1960-05-01,final,NO,CH,NORWAY,SWITZERLAND,1,0,1
1960-05-01,final,SE,CH,SWEDEN,SWITZERLAND,0,0,0
1960-05-01,final,AT,GB,AUSTRIA,UNITED KINGDOM,3,0,3
1960-05-01,final,BE,GB,BELGIUM,UNITED KINGDOM,1,0,1
1960-05-01,final,CH,GB,SWITZERLAND,UNITED KINGDOM,4,0,4
1960-05-01,final,DE,GB,GERMANY,UNITED KINGDOM,1,0,1
1960-05-01,final,DK,GB,DENMARK,UNITED KINGDOM,0,0,0
1960-05-01,final,FR,GB,FRANCE,UNITED KINGDOM,0,0,0
1960-05-01,final,GB,GB,UNITED KINGDOM,UNITED KINGDOM,0,0,0
1960-05-01,final,IT,GB,ITALY,UNITED KINGDOM,2,0,2
1960-05-01,final,LU,GB,LUXEMBOURG,UNITED KINGDOM,5,0,5
1960-05-01,final,MC,GB,MONACO,UNITED KINGDOM,1,0,1
1960-05-01,final,NL,GB,NETHERLANDS,UNITED KINGDOM,5,0,5
1960-05-01,final,NO,GB,NORWAY,UNITED KINGDOM,2,0,2
1960-05-01,final,SE,GB,SWEDEN,UNITED KINGDOM,1,0,1
1961-05-01,final,AT,AT,AUSTRIA,AUSTRIA,0,0,0
1961-05-01,final,BE,AT,BELGIUM,AUSTRIA,0,0,0
1961-05-01,final,CH,AT,SWITZERLAND,AUSTRIA,0,0,0
1961-05-01,final,DE,AT,GERMANY,AUSTRIA,0,0,0
1961-05-01,final,DK,AT,DENMARK,AUSTRIA,0,0,0
1961-05-01,final,ES,AT,SPAIN,AUSTRIA,0,0,0
1961-05-01,final,FI,AT,FINLAND,AUSTRIA,0,0,0
1961-05-01,final,FR,AT,FRANCE,AUSTRIA,0,0,0
1961-05-01,final,GB,AT,UNITED KINGDOM,AUSTRIA,1,0,1
1961-05-01,final,IT,AT,ITALY,AUSTRIA,0,0,0
1961-05-01,final,LU,AT,LUXEMBOURG,AUSTRIA,0,0,0
1961-05-01,final,MC,AT,MONACO,AUSTRIA,0,0,0
1961-05-01,final,NL,AT,NETHERLANDS,AUSTRIA,0,0,0
1961-05-01,final,NO,AT,NORWAY,AUSTRIA,0,0,0
1961-05-01,final,SE,AT,SWEDEN,AUSTRIA,0,0,0
1961-05-01,final,YU,AT,YUGOSLAVIA,AUSTRIA,0,0,0
1961-05-01,final,AT,BE,AUSTRIA,BELGIUM,0,0,0
1961-05-01,final,BE,BE,BELGIUM,BELGIUM,0,0,0
1961-05-01,final,CH,BE,SWITZERLAND,BELGIUM,0,0,0
1961-05-01,final,DE,BE,GERMANY,BELGIUM,0,0,0
1961-05-01,final,DK,BE,DENMARK,BELGIUM,0,0,0
1961-05-01,final,ES,BE,SPAIN,BELGIUM,0,0,0
1961-05-01,final,FI,BE,FINLAND,BELGIUM,0,0,0
1961-05-01,final,FR,BE,FRANCE,BELGIUM,0,0,0
1961-05-01,final,GB,BE,UNITED KINGDOM,BELGIUM,0,0,0
1961-05-01,final,IT,BE,ITALY,BELGIUM,0,0,0
1961-05-01,final,LU,BE,LUXEMBOURG,BELGIUM,1,0,1
1961-05-01,final,MC,BE,MONACO,BELGIUM,0,0,0
1961-05-01,final,NL,BE,NETHERLANDS,BELGIUM,0,0,0
1961-05-01,final,NO,BE,NORWAY,BELGIUM,0,0,0
1961-05-01,final,SE,BE,SWEDEN,BELGIUM,0,0,0
1961-05-01,final,YU,BE,YUGOSLAVIA,BELGIUM,0,0,0
1961-05-01,final,AT,DK,AUSTRIA,DENMARK,0,0,0
1961-05-01,final,BE,DK,BELGIUM,DENMARK,0,0,0
1961-05-01,final,CH,DK,SWITZERLAND,DENMARK,0,0,0
1961-05-01,final,DE,DK,GERMANY,DENMARK,0,0,0
1961-05-01,final,DK,DK,DENMARK,DENMARK,0,0,0
1961-05-01,final,ES,DK,SPAIN,DENMARK,0,0,0
1961-05-01,final,FI,DK,FINLAND,DENMARK,1,0,1
1961-05-01,final,FR,DK,FRANCE,DENMARK,0,0,0
1961-05-01,final,GB,DK,UNITED KINGDOM,DENMARK,0,0,0
1961-05-01,final,IT,DK,ITALY,DENMARK,0,0,0
1961-05-01,final,LU,DK,LUXEMBOURG,DENMARK,0,0,0
1961-05-01,final,MC,DK,MONACO,DENMARK,0,0,0
1961-05-01,final,NL,DK,NETHERLANDS,DENMARK,1,0,1
1961-05-01,final,NO,DK,NORWAY,DENMARK,8,0,8
1961-05-01,final,SE,DK,SWEDEN,DENMARK,2,0,2
1961-05-01,final,YU,DK,YUGOSLAVIA,DENMARK,0,0,0
1961-05-01,final,AT,FI,AUSTRIA,FINLAND,0,0,0
1961-05-01,final,BE,FI,BELGIUM,FINLAND,0,0,0
1961-05-01,final,CH,FI,SWITZERLAND,FINLAND,0,0,0
1961-05-01,final,DE,FI,GERMANY,FINLAND,0,0,0
1961-05-01,final,DK,FI,DENMARK,FINLAND,1,0,1
1961-05-01,final,ES,FI,SPAIN,FINLAND,0,0,0
1961-05-01,final,FI,FI,FINLAND,FINLAND,0,0,0
1961-05-01,final,FR,FI,FRANCE,FINLAND,1,0,1
1961-05-01,final,GB,FI,UNITED KINGDOM,FINLAND,2,0,2
1961-05-01,final,IT,FI,ITALY,FINLAND,2,0,2
1961-05-01,final,LU,FI,LUXEMBOURG,FINLAND,0,0,0
1961-05-01,final,MC,FI,MONACO,FINLAND,0,0,0
1961-05-01,final,NL,FI,NETHERLANDS,FINLAND,0,0,0
1961-05-01,final,NO,FI,NORWAY,FINLAND,0,0,0
1961-05-01,final,SE,FI,SWEDEN,FINLAND,0,0,0
1961-05-01,final,YU,FI,YUGOSLAVIA,FINLAND,0,0,0
1961-05-01,final,AT,FR,AUSTRIA,FRANCE,0,0,0
1961-05-01,final,BE,FR,BELGIUM,FRANCE,0,0,0
1961-05-01,final,CH,FR,SWITZERLAND,FRANCE,0,0,0
1961-05-01,final,DE,FR,GERMANY,FRANCE,4,0,4
1961-05-01,final,DK,FR,DENMARK,FRANCE,0,0,0
1961-05-01,final,ES,FR,SPAIN,FRANCE,2,0,2
1961-05-01,final,FI,FR,FINLAND,FRANCE,1,0,1
1961-05-01,final,FR,FR,FRANCE,FRANCE,0,0,0
1961-05-01,final,GB,FR,UNITED KINGDOM,FRANCE,2,0,2
1961-05-01,final,IT,FR,ITALY,FRANCE,0,0,0
1961-05-01,final,LU,FR,LUXEMBOURG,FRANCE,1,0,1
1961-05-01,final,MC,FR,MONACO,FRANCE,2,0,2
1961-05-01,final,NL,FR,NETHERLANDS,FRANCE,0,0,0
1961-05-01,final,NO,FR,NORWAY,FRANCE,0,0,0
1961-05-01,final,SE,FR,SWEDEN,FRANCE,1,0,1
1961-05-01,final,YU,FR,YUGOSLAVIA,FRANCE,0,0,0
1961-05-01,final,AT,DE,AUSTRIA,GERMANY,1,0,1
1961-05-01,final,BE,DE,BELGIUM,GERMANY,0,0,0
1961-05-01,final,CH,DE,SWITZERLAND,GERMANY,0,0,0
1961-05-01,final,DE,DE,GERMANY,GERMANY,0,0,0
1961-05-01,final,DK,DE,DENMARK,GERMANY,1,0,1
1961-05-01,final,ES,DE,SPAIN,GERMANY,0,0,0
1961-05-01,final,FI,DE,FINLAND,GERMANY,0,0,0
1961-05-01,final,FR,DE,FRANCE,GERMANY,0,0,0
1961-05-01,final,GB,DE,UNITED KINGDOM,GERMANY,0,0,0
1961-05-01,final,IT,DE,ITALY,GERMANY,0,0,0
1961-05-01,final,LU,DE,LUXEMBOURG,GERMANY,0,0,0
1961-05-01,final,MC,DE,MONACO,GERMANY,0,0,0
1961-05-01,final,NL,DE,NETHERLANDS,GERMANY,0,0,0
1961-05-01,final,NO,DE,NORWAY,GERMANY,0,0,0
1961-05-01,final,SE,DE,SWEDEN,GERMANY,1,0,1
1961-05-01,final,YU,DE,YUGOSLAVIA,GERMANY,0,0,0
1961-05-01,final,AT,IT,AUSTRIA,ITALY,0,0,0
1961-05-01,final,BE,IT,BELGIUM,ITALY,4,0,4
1961-05-01,final,CH,IT,SWITZERLAND,ITALY,0,0,0
1961-05-01,final,DE,IT,GERMANY,ITALY,0,0,0
1961-05-01,final,DK,IT,DENMARK,ITALY,4,0,4
1961-05-01,final,ES,IT,SPAIN,ITALY,0,0,0
1961-05-01,final,FI,IT,FINLAND,ITALY,0,0,0
1961-05-01,final,FR,IT,FRANCE,ITALY,1,0,1
1961-05-01,final,GB,IT,UNITED KINGDOM,ITALY,0,0,0
1961-05-01,final,IT,IT,ITALY,ITALY,0,0,0
1961-05-01,final,LU,IT,LUXEMBOURG,ITALY,0,0,0
1961-05-01,final,MC,IT,MONACO,ITALY,1,0,1
1961-05-01,final,NL,IT,NETHERLANDS,ITALY,1,0,1
1961-05-01,final,NO,IT,NORWAY,ITALY,0,0,0
1961-05-01,final,SE,IT,SWEDEN,ITALY,0,0,0
1961-05-01,final,YU,IT,YUGOSLAVIA,ITALY,1,0,1
1961-05-01,final,AT,LU,AUSTRIA,LUXEMBOURG,4,0,4
1961-05-01,final,BE,LU,BELGIUM,LUXEMBOURG,0,0,0
1961-05-01,final,CH,LU,SWITZERLAND,LUXEMBOURG,1,0,1
1961-05-01,final,DE,LU,GERMANY,LUXEMBOURG,5,0,5
1961-05-01,final,DK,LU,DENMARK,LUXEMBOURG,1,0,1
1961-05-01,final,ES,LU,SPAIN,LUXEMBOURG,2,0,2
1961-05-01,final,FI,LU,FINLAND,LUXEMBOURG,3,0,3
1961-05-01,final,FR,LU,FRANCE,LUXEMBOURG,1,0,1
1961-05-01,final,GB,LU,UNITED KINGDOM,LUXEMBOURG,0,0,0
1961-05-01,final,IT,LU,ITALY,LUXEMBOURG,3,0,3
1961-05-01,final,LU,LU,LUXEMBOURG,LUXEMBOURG,0,0,0
1961-05-01,final,MC,LU,MONACO,LUXEMBOURG,4,0,4
1961-05-01,final,NL,LU,NETHERLANDS,LUXEMBOURG,1,0,1
1961-05-01,final,NO,LU,NORWAY,LUXEMBOURG,0,0,0
1961-05-01,final,SE,LU,SWEDEN,LUXEMBOURG,1,0,1
1961-05-01,final,YU,LU,YUGOSLAVIA,LUXEMBOURG,5,0,5
1961-05-01,final,AT,MC,AUSTRIA,MONACO,0,0,0
1961-05-01,final,BE,MC,BELGIUM,MONACO,0,0,0
1961-05-01,final,CH,MC,SWITZERLAND,MONACO,1,0,1
1961-05-01,final,DE,MC,GERMANY,MONACO,0,0,0
1961-05-01,final,DK,MC,DENMARK,MONACO,0,0,0
1961-05-01,final,ES,MC,SPAIN,MONACO,1,0,1
1961-05-01,final,FI,MC,FINLAND,MONACO,3,0,3
1961-05-01,final,FR,MC,FRANCE,MONACO,0,0,0
1961-05-01,final,GB,MC,UNITED KINGDOM,MONACO,1,0,1
1961-05-01,final,IT,MC,ITALY,MONACO,0,0,0
1961-05-01,final,LU,MC,LUXEMBOURG,MONACO,0,0,0
1961-05-01,final,MC,MC,MONACO,MONACO,0,0,0
1961-05-01,final,NL,MC,NETHERLANDS,MONACO,0,0,0
1961-05-01,final,NO,MC,NORWAY,MONACO,0,0,0
1961-05-01,final,SE,MC,SWEDEN,MONACO,0,0,0
1961-05-01,final,YU,MC,YUGOSLAVIA,MONACO,0,0,0
1961-05-01,final,AT,NL,AUSTRIA,NETHERLANDS,0,0,0
1961-05-01,final,BE,NL,BELGIUM,NETHERLANDS,0,0,0
1961-05-01,final,CH,NL,SWITZERLAND,NETHERLANDS,0,0,0
1961-05-01,final,DE,NL,GERMANY,NETHERLANDS,1,0,1
1961-05-01,final,DK,NL,DENMARK,NETHERLANDS,0,0,0
1961-05-01,final,ES,NL,SPAIN,NETHERLANDS,0,0,0
1961-05-01,final,FI,NL,FINLAND,NETHERLANDS,0,0,0
1961-05-01,final,FR,NL,FRANCE,NETHERLANDS,1,0,1
1961-05-01,final,GB,NL,UNITED KINGDOM,NETHERLANDS,0,0,0
1961-05-01,final,IT,NL,ITALY,NETHERLANDS,2,0,2
1961-05-01,final,LU,NL,LUXEMBOURG,NETHERLANDS,0,0,0
1961-05-01,final,MC,NL,MONACO,NETHERLANDS,0,0,0
1961-05-01,final,NL,NL,NETHERLANDS,NETHERLANDS,0,0,0
1961-05-01,final,NO,NL,NORWAY,NETHERLANDS,0,0,0
1961-05-01,final,SE,NL,SWEDEN,NETHERLANDS,0,0,0
1961-05-01,final,YU,NL,YUGOSLAVIA,NETHERLANDS,2,0,2
1961-05-01,final,AT,NO,AUSTRIA,NORWAY,0,0,0
1961-05-01,final,BE,NO,BELGIUM,NORWAY,5,0,5
1961-05-01,final,CH,NO,SWITZERLAND,NORWAY,0,0,0
1961-05-01,final,DE,NO,GERMANY,NORWAY,0,0,0
1961-05-01,final,DK,NO,DENMARK,NORWAY,1,0,1
1961-05-01,final,ES,NO,SPAIN,NORWAY,1,0,1
1961-05-01,final,FI,NO,FINLAND,NORWAY,2,0,2
1961-05-01,final,FR,NO,FRANCE,NORWAY,0,0,0
1961-05-01,final,GB,NO,UNITED KINGDOM,NORWAY,0,0,0
1961-05-01,final,IT,NO,ITALY,NORWAY,0,0,0
1961-05-01,final,LU,NO,LUXEMBOURG,NORWAY,0,0,0
1961-05-01,final,MC,NO,MONACO,NORWAY,0,0,0
1961-05-01,final,NL,NO,NETHERLANDS,NORWAY,0,0,0
1961-05-01,final,NO,NO,NORWAY,NORWAY,0,0,0
1961-05-01,final,SE,NO,SWEDEN,NORWAY,0,0,0
1961-05-01,final,YU,NO,YUGOSLAVIA,NORWAY,1,0,1
1961-05-01,final,AT,ES,AUSTRIA,SPAIN,0,0,0
1961-05-01,final,BE,ES,BELGIUM,SPAIN,0,0,0
1961-05-01,final,CH,ES,SWITZERLAND,SPAIN,0,0,0
1961-05-01,final,DE,ES,GERMANY,SPAIN,0,0,0
1961-05-01,final,DK,ES,DENMARK,SPAIN,0,0,0
1961-05-01,final,ES,ES,SPAIN,SPAIN,0,0,0
1961-05-01,final,FI,ES,FINLAND,SPAIN,0,0,0
1961-05-01,final,FR,ES,FRANCE,SPAIN,2,0,2
1961-05-01,final,GB,ES,UNITED KINGDOM,SPAIN,1,0,1
1961-05-01,final,IT,ES,ITALY,SPAIN,0,0,0
1961-05-01,final,LU,ES,LUXEMBOURG,SPAIN,0,0,0
1961-05-01,final,MC,ES,MONACO,SPAIN,1,0,1
1961-05-01,final,NL,ES,NETHERLANDS,SPAIN,1,0,1
1961-05-01,final,NO,ES,NORWAY,SPAIN,2,0,2
1961-05-01,final,SE,ES,SWEDEN,SPAIN,1,0,1
1961-05-01,final,YU,ES,YUGOSLAVIA,SPAIN,0,0,0
1961-05-01,final,AT,SE,AUSTRIA,SWEDEN,0,0,0
1961-05-01,final,BE,SE,BELGIUM,SWEDEN,0,0,0
1961-05-01,final,CH,SE,SWITZERLAND,SWEDEN,0,0,0
1961-05-01,final,DE,SE,GERMANY,SWEDEN,0,0,0
1961-05-01,final,DK,SE,DENMARK,SWEDEN,0,0,0
1961-05-01,final,ES,SE,SPAIN,SWEDEN,0,0,0
1961-05-01,final,FI,SE,FINLAND,SWEDEN,0,0,0
1961-05-01,final,FR,SE,FRANCE,SWEDEN,2,0,2
1961-05-01,final,GB,SE,UNITED KINGDOM,SWEDEN,0,0,0
1961-05-01,final,IT,SE,ITALY,SWEDEN,0,0,0
1961-05-01,final,LU,SE,LUXEMBOURG,SWEDEN,0,0,0
1961-05-01,final,MC,SE,MONACO,SWEDEN,0,0,0
1961-05-01,final,NL,SE,NETHERLANDS,SWEDEN,0,0,0
1961-05-01,final,NO,SE,NORWAY,SWEDEN,0,0,0
1961-05-01,final,SE,SE,SWEDEN,SWEDEN,0,0,0
1961-05-01,final,YU,SE,YUGOSLAVIA,SWEDEN,0,0,0
1961-05-01,final,AT,CH,AUSTRIA,SWITZERLAND,2,0,2
1961-05-01,final,BE,CH,BELGIUM,SWITZERLAND,0,0,0
1961-05-01,final,CH,CH,SWITZERLAND,SWITZERLAND,0,0,0
1961-05-01,final,DE,CH,GERMANY,SWITZERLAND,0,0,0
1961-05-01,final,DK,CH,DENMARK,SWITZERLAND,0,0,0
1961-05-01,final,ES,CH,SPAIN,SWITZERLAND,1,0,1
1961-05-01,final,FI,CH,FINLAND,SWITZERLAND,0,0,0
1961-05-01,final,FR,CH,FRANCE,SWITZERLAND,0,0,0
1961-05-01,final,GB,CH,UNITED KINGDOM,SWITZERLAND,2,0,2
1961-05-01,final,IT,CH,ITALY,SWITZERLAND,2,0,2
1961-05-01,final,LU,CH,LUXEMBOURG,SWITZERLAND,0,0,0
1961-05-01,final,MC,CH,MONACO,SWITZERLAND,2,0,2
1961-05-01,final,NL,CH,NETHERLANDS,SWITZERLAND,2,0,2
1961-05-01,final,NO,CH,NORWAY,SWITZERLAND,0,0,0
1961-05-01,final,SE,CH,SWEDEN,SWITZERLAND,4,0,4
1961-05-01,final,YU,CH,YUGOSLAVIA,SWITZERLAND,1,0,1
1961-05-01,final,AT,GB,AUSTRIA,UNITED KINGDOM,0,0,0
1961-05-01,final,BE,GB,BELGIUM,UNITED KINGDOM,1,0,1
1961-05-01,final,CH,GB,SWITZERLAND,UNITED KINGDOM,7,0,7
1961-05-01,final,DE,GB,GERMANY,UNITED KINGDOM,0,0,0
1961-05-01,final,DK,GB,DENMARK,UNITED KINGDOM,1,0,1
1961-05-01,final,ES,GB,SPAIN,UNITED KINGDOM,3,0,3
1961-05-01,final,FI,GB,FINLAND,UNITED KINGDOM,0,0,0
1961-05-01,final,FR,GB,FRANCE,UNITED KINGDOM,0,0,0
1961-05-01,final,GB,GB,UNITED KINGDOM,UNITED KINGDOM,0,0,0
1961-05-01,final,IT,GB,ITALY,UNITED KINGDOM,1,0,1
1961-05-01,final,LU,GB,LUXEMBOURG,UNITED KINGDOM,8,0,8
1961-05-01,final,MC,GB,MONACO,UNITED KINGDOM,0,0,0
1961-05-01,final,NL,GB,NETHERLANDS,UNITED KINGDOM,3,0,3
1961-05-01,final,NO,GB,NORWAY,UNITED KINGDOM,0,0,0
1961-05-01,final,SE,GB,SWEDEN,UNITED KINGDOM,0,0,0
1961-05-01,final,YU,GB,YUGOSLAVIA,UNITED KINGDOM,0,0,0
1961-05-01,final,AT,YU,AUSTRIA,YUGOSLAVIA,3,0,3
1961-05-01,final,BE,YU,BELGIUM,YUGOSLAVIA,0,0,0
1961-05-01,final,CH,YU,SWITZERLAND,YUGOSLAVIA,1,0,1
1961-05-01,final,DE,YU,GERMANY,YUGOSLAVIA,0,0,0
1961-05-01,final,DK,YU,DENMARK,YUGOSLAVIA,1,0,1
1961-05-01,final,ES,YU,SPAIN,YUGOSLAVIA,0,0,0
1961-05-01,final,FI,YU,FINLAND,YUGOSLAVIA,0,0,0
1961-05-01,final,FR,YU,FRANCE,YUGOSLAVIA,2,0,2
1961-05-01,final,GB,YU,UNITED KINGDOM,YUGOSLAVIA,1,0,1
1961-05-01,final,IT,YU,ITALY,YUGOSLAVIA,0,0,0
1961-05-01,final,LU,YU,LUXEMBOURG,YUGOSLAVIA,0,0,0
1961-05-01,final,MC,YU,MONACO,YUGOSLAVIA,0,0,0
1961-05-01,final,NL,YU,NETHERLANDS,YUGOSLAVIA,1,0,1
1961-05-01,final,NO,YU,NORWAY,YUGOSLAVIA,0,0,0
1961-05-01,final,SE,YU,SWEDEN,YUGOSLAVIA,0,0,0
1961-05-01,final,YU,YU,YUGOSLAVIA,YUGOSLAVIA,0,0,0
1962-05-01,final,AT,AT,AUSTRIA,AUSTRIA,0,0,0
1962-05-01,final,BE,AT,BELGIUM,AUSTRIA,0,0,0
1962-05-01,final,CH,AT,SWITZERLAND,AUSTRIA,0,0,0
1962-05-01,final,DE,AT,GERMANY,AUSTRIA,0,0,0
1962-05-01,final,DK,AT,DENMARK,AUSTRIA,0,0,0
1962-05-01,final,ES,AT,SPAIN,AUSTRIA,0,0,0
1962-05-01,final,FI,AT,FINLAND,AUSTRIA,0,0,0
1962-05-01,final,FR,AT,FRANCE,AUSTRIA,0,0,0
1962-05-01,final,GB,AT,UNITED KINGDOM,AUSTRIA,0,0,0
1962-05-01,final,IT,AT,ITALY,AUSTRIA,0,0,0
1962-05-01,final,LU,AT,LUXEMBOURG,AUSTRIA,0,0,0
1962-05-01,final,MC,AT,MONACO,AUSTRIA,0,0,0
1962-05-01,final,NL,AT,NETHERLANDS,AUSTRIA,0,0,0
1962-05-01,final,NO,AT,NORWAY,AUSTRIA,0,0,0
1962-05-01,final,SE,AT,SWEDEN,AUSTRIA,0,0,0
1962-05-01,final,YU,AT,YUGOSLAVIA,AUSTRIA,0,0,0
1962-05-01,final,AT,BE,AUSTRIA,BELGIUM,0,0,0
1962-05-01,final,BE,BE,BELGIUM,BELGIUM,0,0,0
1962-05-01,final,CH,BE,SWITZERLAND,BELGIUM,0,0,0
1962-05-01,final,DE,BE,GERMANY,BELGIUM,0,0,0
1962-05-01,final,DK,BE,DENMARK,BELGIUM,0,0,0
1962-05-01,final,ES,BE,SPAIN,BELGIUM,0,0,0
1962-05-01,final,FI,BE,FINLAND,BELGIUM,0,0,0
1962-05-01,final,FR,BE,FRANCE,BELGIUM,0,0,0
1962-05-01,final,GB,BE,UNITED KINGDOM,BELGIUM,0,0,0
1962-05-01,final,IT,BE,ITALY,BELGIUM,0,0,0
1962-05-01,final,LU,BE,LUXEMBOURG,BELGIUM,0,0,0
1962-05-01,final,MC,BE,MONACO,BELGIUM,0,0,0
1962-05-01,final,NL,BE,NETHERLANDS,BELGIUM,0,0,0
1962-05-01,final,NO,BE,NORWAY,BELGIUM,0,0,0
1962-05-01,final,SE,BE,SWEDEN,BELGIUM,0,0,0
1962-05-01,final,YU,BE,YUGOSLAVIA,BELGIUM,0,0,0
1962-05-01,final,AT,DK,AUSTRIA,DENMARK,0,0,0
1962-05-01,final,BE,DK,BELGIUM,DENMARK,0,0,0
1962-05-01,final,CH,DK,SWITZERLAND,DENMARK,0,0,0
