year,round,from_country_id,to_country_id,from_country,to_country,total_points,tele_points,jury_points
1960-05-01,final,DK,SE,Denmark,Sweden,0,0,0
1960-05-01,final,FR,SE,France,Sweden,2,0,2
1960-05-01,final,GB,SE,United Kingdom,Sweden,0,0,0
1960-05-01,final,IT,SE,Italy,Sweden,1,0,1
1960-05-01,final,LU,SE,Luxembourg,Sweden,0,0,0
1960-05-01,final,MC,SE,Monaco,Sweden,0,0,0
1960-05-01,final,NL,SE,Netherlands,Sweden,1,0,1
1960-05-01,final,NO,SE,Norway,Sweden,0,0,0
1960-05-01,final,SE,SE,Sweden,Sweden,0,0,0
1960-05-01,final,AT,CH,Austria,Switzerland,2,0,2
1960-05-01,final,BE,CH,Belgium,Switzerland,0,0,0
1960-05-01,final,CH,CH,Switzerland,Switzerland,0,0,0
1960-05-01,final,DE,CH,Germany,Switzerland,0,0,0
1960-05-01,final,DK,CH,Denmark,Switzerland,0,0,0
1960-05-01,final,FR,CH,France,Switzerland,0,0,0
1960-05-01,final,GB,CH,United Kingdom,Switzerland,0,0,0
1960-05-01,final,IT,CH,Italy,Switzerland,1,0,1
1960-05-01,final,LU,CH,Luxembourg,Switzerland,1,0,1
1960-05-01,final,MC,CH,Monaco,Switzerland,0,0,0
1960-05-01,final,NL,CH,Netherlands,Switzerland,0,0,0
1960-05-01,final,NO,CH,Norway,Switzerland,1,0,1
1960-05-01,final,SE,CH,Sweden,Switzerland,0,0,0
1960-05-01,final,AT,GB,Austria,United Kingdom,3,0,3
1960-05-01,final,BE,GB,Belgium,United Kingdom,1,0,1
1960-05-01,final,CH,GB,Switzerland,United Kingdom,4,0,4
1960-05-01,final,DE,GB,Germany,United Kingdom,1,0,1
1960-05-01,final,DK,GB,Denmark,United Kingdom,0,0,0
1960-05-01,final,FR,GB,France,United Kingdom,0,0,0
1960-05-01,final,GB,GB,United Kingdom,United Kingdom,0,0,0
1960-05-01,final,IT,GB,Italy,United Kingdom,2,0,2
1960-05-01,final,LU,GB,Luxembourg,United Kingdom,5,0,5
1960-05-01,final,MC,GB,Monaco,United Kingdom,1,0,1
1960-05-01,final,NL,GB,Netherlands,United Kingdom,5,0,5
1960-05-01,final,NO,GB,Norway,United Kingdom,2,0,2
1960-05-01,final,SE,GB,Sweden,United Kingdom,1,0,1
1961-05-01,final,AT,AT,Austria,Austria,0,0,0
1961-05-01,final,BE,AT,Belgium,Austria,0,0,0
1961-05-01,final,CH,AT,Switzerland,Austria,0,0,0
1961-05-01,final,DE,AT,Germany,Austria,0,0,0
1961-05-01,final,DK,AT,Denmark,Austria,0,0,0
1961-05-01,final,ES,AT,Spain,Austria,0,0,0
1961-05-01,final,FI,AT,Finland,Austria,0,0,0
1961-05-01,final,FR,AT,France,Austria,0,0,0
1961-05-01,final,GB,AT,United Kingdom,Austria,1,0,1
1961-05-01,final,IT,AT,Italy,Austria,0,0,0
1961-05-01,final,LU,AT,Luxembourg,Austria,0,0,0
1961-05-01,final,MC,AT,Monaco,Austria,0,0,0
1961-05-01,final,NL,AT,Netherlands,Austria,0,0,0
1961-05-01,final,NO,AT,Norway,Austria,0,0,0
1961-05-01,final,SE,AT,Sweden,Austria,0,0,0
1961-05-01,final,YU,AT,Yugoslavia,Austria,0,0,0
1961-05-01,final,AT,BE,Austria,Belgium,0,0,0
1961-05-01,final,BE,BE,Belgium,Belgium,0,0,0
1961-05-01,final,CH,BE,Switzerland,Belgium,0,0,0
1961-05-01,final,DE,BE,Germany,Belgium,0,0,0
1961-05-01,final,DK,BE,Denmark,Belgium,0,0,0
1961-05-01,final,ES,BE,Spain,Belgium,0,0,0
1961-05-01,final,FI,BE,Finland,Belgium,0,0,0
1961-05-01,final,FR,BE,France,Belgium,0,0,0
1961-05-01,final,GB,BE,United Kingdom,Belgium,0,0,0
1961-05-01,final,IT,BE,Italy,Belgium,0,0,0
1961-05-01,final,LU,BE,Luxembourg,Belgium,1,0,1
1961-05-01,final,MC,BE,Monaco,Belgium,0,0,0
1961-05-01,final,NL,BE,Netherlands,Belgium,0,0,0
1961-05-01,final,NO,BE,Norway,Belgium,0,0,0
1961-05-01,final,SE,BE,Sweden,Belgium,0,0,0
1961-05-01,final,YU,BE,Yugoslavia,Belgium,0,0,0
1961-05-01,final,AT,DK,Austria,Denmark,0,0,0
1961-05-01,final,BE,DK,Belgium,Denmark,0,0,0
1961-05-01,final,CH,DK,Switzerland,Denmark,0,0,0
1961-05-01,final,DE,DK,Germany,Denmark,0,0,0
1961-05-01,final,DK,DK,Denmark,Denmark,0,0,0
1961-05-01,final,ES,DK,Spain,Denmark,0,0,0
1961-05-01,final,FI,DK,Finland,Denmark,1,0,1
1961-05-01,final,FR,DK,France,Denmark,0,0,0
1961-05-01,final,GB,DK,United Kingdom,Denmark,0,0,0
1961-05-01,final,IT,DK,Italy,Denmark,0,0,0
1961-05-01,final,LU,DK,Luxembourg,Denmark,0,0,0
1961-05-01,final,MC,DK,Monaco,Denmark,0,0,0
1961-05-01,final,NL,DK,Netherlands,Denmark,1,0,1
1961-05-01,final,NO,DK,Norway,Denmark,8,0,8
1961-05-01,final,SE,DK,Sweden,Denmark,2,0,2
1961-05-01,final,YU,DK,Yugoslavia,Denmark,0,0,0
1961-05-01,final,AT,FI,Austria,Finland,0,0,0
1961-05-01,final,BE,FI,Belgium,Finland,0,0,0
1961-05-01,final,CH,FI,Switzerland,Finland,0,0,0
1961-05-01,final,DE,FI,Germany,Finland,0,0,0
1961-05-01,final,DK,FI,Denmark,Finland,1,0,1
1961-05-01,final,ES,FI,Spain,Finland,0,0,0
1961-05-01,final,FI,FI,Finland,Finland,0,0,0
1961-05-01,final,FR,FI,France,Finland,1,0,1
1961-05-01,final,GB,FI,United Kingdom,Finland,2,0,2
1961-05-01,final,IT,FI,Italy,Finland,2,0,2
1961-05-01,final,LU,FI,Luxembourg,Finland,0,0,0
1961-05-01,final,MC,FI,Monaco,Finland,0,0,0
1961-05-01,final,NL,FI,Netherlands,Finland,0,0,0
1961-05-01,final,NO,FI,Norway,Finland,0,0,0
1961-05-01,final,SE,FI,Sweden,Finland,0,0,0
1961-05-01,final,YU,FI,Yugoslavia,Finland,0,0,0
1961-05-01,final,AT,FR,Austria,France,0,0,0
1961-05-01,final,BE,FR,Belgium,France,0,0,0
1961-05-01,final,CH,FR,Switzerland,France,0,0,0
1961-05-01,final,DE,FR,Germany,France,4,0,4
1961-05-01,final,DK,FR,Denmark,France,0,0,0
1961-05-01,final,ES,FR,Spain,France,2,0,2
1961-05-01,final,FI,FR,Finland,France,1,0,1
1961-05-01,final,FR,FR,France,France,0,0,0
1961-05-01,final,GB,FR,United Kingdom,France,2,0,2
1961-05-01,final,IT,FR,Italy,France,0,0,0
1961-05-01,final,LU,FR,Luxembourg,France,1,0,1
1961-05-01,final,MC,FR,Monaco,France,2,0,2
1961-05-01,final,NL,FR,Netherlands,France,0,0,0
1961-05-01,final,NO,FR,Norway,France,0,0,0
1961-05-01,final,SE,FR,Sweden,France,1,0,1
1961-05-01,final,YU,FR,Yugoslavia,France,0,0,0
1961-05-01,final,AT,DE,Austria,Germany,1,0,1
1961-05-01,final,BE,DE,Belgium,Germany,0,0,0
1961-05-01,final,CH,DE,Switzerland,Germany,0,0,0
1961-05-01,final,DE,DE,Germany,Germany,0,0,0
1961-05-01,final,DK,DE,Denmark,Germany,1,0,1
1961-05-01,final,ES,DE,Spain,Germany,0,0,0
1961-05-01,final,FI,DE,Finland,Germany,0,0,0
1961-05-01,final,FR,DE,France,Germany,0,0,0
1961-05-01,final,GB,DE,United Kingdom,Germany,0,0,0
1961-05-01,final,IT,DE,Italy,Germany,0,0,0
1961-05-01,final,LU,DE,Luxembourg,Germany,0,0,0
1961-05-01,final,MC,DE,Monaco,Germany,0,0,0
1961-05-01,final,NL,DE,Netherlands,Germany,0,0,0
1961-05-01,final,NO,DE,Norway,Germany,0,0,0
1961-05-01,final,SE,DE,Sweden,Germany,1,0,1
1961-05-01,final,YU,DE,Yugoslavia,Germany,0,0,0
1961-05-01,final,AT,IT,Austria,Italy,0,0,0
1961-05-01,final,BE,IT,Belgium,Italy,4,0,4
1961-05-01,final,CH,IT,Switzerland,Italy,0,0,0
1961-05-01,final,DE,IT,Germany,Italy,0,0,0
1961-05-01,final,DK,IT,Denmark,Italy,4,0,4
1961-05-01,final,ES,IT,Spain,Italy,0,0,0
1961-05-01,final,FI,IT,Finland,Italy,0,0,0
1961-05-01,final,FR,IT,France,Italy,1,0,1
1961-05-01,final,GB,IT,United Kingdom,Italy,0,0,0
1961-05-01,final,IT,IT,Italy,Italy,0,0,0
1961-05-01,final,LU,IT,Luxembourg,Italy,0,0,0
1961-05-01,final,MC,IT,Monaco,Italy,1,0,1
1961-05-01,final,NL,IT,Netherlands,Italy,1,0,1
1961-05-01,final,NO,IT,Norway,Italy,0,0,0
1961-05-01,final,SE,IT,Sweden,Italy,0,0,0
1961-05-01,final,YU,IT,Yugoslavia,Italy,1,0,1
1961-05-01,final,AT,LU,Austria,Luxembourg,4,0,4
1961-05-01,final,BE,LU,Belgium,Luxembourg,0,0,0
1961-05-01,final,CH,LU,Switzerland,Luxembourg,1,0,1
1961-05-01,final,DE,LU,Germany,Luxembourg,5,0,5
1961-05-01,final,DK,LU,Denmark,Luxembourg,1,0,1
1961-05-01,final,ES,LU,Spain,Luxembourg,2,0,2
1961-05-01,final,FI,LU,Finland,Luxembourg,3,0,3
1961-05-01,final,FR,LU,France,Luxembourg,1,0,1
1961-05-01,final,GB,LU,United Kingdom,Luxembourg,0,0,0
1961-05-01,final,IT,LU,Italy,Luxembourg,3,0,3
1961-05-01,final,LU,LU,Luxembourg,Luxembourg,0,0,0
1961-05-01,final,MC,LU,Monaco,Luxembourg,4,0,4
1961-05-01,final,NL,LU,Netherlands,Luxembourg,1,0,1
1961-05-01,final,NO,LU,Norway,Luxembourg,0,0,0
1961-05-01,final,SE,LU,Sweden,Luxembourg,1,0,1
1961-05-01,final,YU,LU,Yugoslavia,Luxembourg,5,0,5
1961-05-01,final,AT,MC,Austria,Monaco,0,0,0
1961-05-01,final,BE,MC,Belgium,Monaco,0,0,0
1961-05-01,final,CH,MC,Switzerland,Monaco,1,0,1
1961-05-01,final,DE,MC,Germany,Monaco,0,0,0
1961-05-01,final,DK,MC,Denmark,Monaco,0,0,0
1961-05-01,final,ES,MC,Spain,Monaco,1,0,1
1961-05-01,final,FI,MC,Finland,Monaco,3,0,3
1961-05-01,final,FR,MC,France,Monaco,0,0,0
1961-05-01,final,GB,MC,United Kingdom,Monaco,1,0,1
1961-05-01,final,IT,MC,Italy,Monaco,0,0,0
1961-05-01,final,LU,MC,Luxembourg,Monaco,0,0,0
1961-05-01,final,MC,MC,Monaco,Monaco,0,0,0
1961-05-01,final,NL,MC,Netherlands,Monaco,0,0,0
1961-05-01,final,NO,MC,Norway,Monaco,0,0,0
1961-05-01,final,SE,MC,Sweden,Monaco,0,0,0
1961-05-01,final,YU,MC,Yugoslavia,Monaco,0,0,0
1961-05-01,final,AT,NL,Austria,Netherlands,0,0,0
1961-05-01,final,BE,NL,Belgium,Netherlands,0,0,0
1961-05-01,final,CH,NL,Switzerland,Netherlands,0,0,0
1961-05-01,final,DE,NL,Germany,Netherlands,1,0,1
1961-05-01,final,DK,NL,Denmark,Netherlands,0,0,0
1961-05-01,final,ES,NL,Spain,Netherlands,0,0,0
1961-05-01,final,FI,NL,Finland,Netherlands,0,0,0
1961-05-01,final,FR,NL,France,Netherlands,1,0,1
1961-05-01,final,GB,NL,United Kingdom,Netherlands,0,0,0
1961-05-01,final,IT,NL,Italy,Netherlands,2,0,2
1961-05-01,final,LU,NL,Luxembourg,Netherlands,0,0,0
1961-05-01,final,MC,NL,Monaco,Netherlands,0,0,0
1961-05-01,final,NL,NL,Netherlands,Netherlands,0,0,0
1961-05-01,final,NO,NL,Norway,Netherlands,0,0,0
1961-05-01,final,SE,NL,Sweden,Netherlands,0,0,0
1961-05-01,final,YU,NL,Yugoslavia,Netherlands,2,0,2
1961-05-01,final,AT,NO,Austria,Norway,0,0,0
1961-05-01,final,BE,NO,Belgium,Norway,5,0,5
1961-05-01,final,CH,NO,Switzerland,Norway,0,0,0
1961-05-01,final,DE,NO,Germany,Norway,0,0,0
1961-05-01,final,DK,NO,Denmark,Norway,1,0,1
1961-05-01,final,ES,NO,Spain,Norway,1,0,1
1961-05-01,final,FI,NO,Finland,Norway,2,0,2
1961-05-01,final,FR,NO,France,Norway,0,0,0
1961-05-01,final,GB,NO,United Kingdom,Norway,0,0,0
1961-05-01,final,IT,NO,Italy,Norway,0,0,0
1961-05-01,final,LU,NO,Luxembourg,Norway,0,0,0
1961-05-01,final,MC,NO,Monaco,Norway,0,0,0
1961-05-01,final,NL,NO,Netherlands,Norway,0,0,0
1961-05-01,final,NO,NO,Norway,Norway,0,0,0
1961-05-01,final,SE,NO,Sweden,Norway,0,0,0
1961-05-01,final,YU,NO,Yugoslavia,Norway,1,0,1
1961-05-01,final,AT,ES,Austria,Spain,0,0,0
1961-05-01,final,BE,ES,Belgium,Spain,0,0,0
1961-05-01,final,CH,ES,Switzerland,Spain,0,0,0
1961-05-01,final,DE,ES,Germany,Spain,0,0,0
1961-05-01,final,DK,ES,Denmark,Spain,0,0,0
1961-05-01,final,ES,ES,Spain,Spain,0,0,0
1961-05-01,final,FI,ES,Finland,Spain,0,0,0
1961-05-01,final,FR,ES,France,Spain,2,0,2
1961-05-01,final,GB,ES,United Kingdom,Spain,1,0,1
1961-05-01,final,IT,ES,Italy,Spain,0,0,0
1961-05-01,final,LU,ES,Luxembourg,Spain,0,0,0
1961-05-01,final,MC,ES,Monaco,Spain,1,0,1
1961-05-01,final,NL,ES,Netherlands,Spain,1,0,1
1961-05-01,final,NO,ES,Norway,Spain,2,0,2
1961-05-01,final,SE,ES,Sweden,Spain,1,0,1
1961-05-01,final,YU,ES,Yugoslavia,Spain,0,0,0
1961-05-01,final,AT,SE,Austria,Sweden,0,0,0
1961-05-01,final,BE,SE,Belgium,Sweden,0,0,0
1961-05-01,final,CH,SE,Switzerland,Sweden,0,0,0
1961-05-01,final,DE,SE,Germany,Sweden,0,0,0
1961-05-01,final,DK,SE,Denmark,Sweden,0,0,0
1961-05-01,final,ES,SE,Spain,Sweden,0,0,0
1961-05-01,final,FI,SE,Finland,Sweden,0,0,0
1961-05-01,final,FR,SE,France,Sweden,2,0,2
1961-05-01,final,GB,SE,United Kingdom,Sweden,0,0,0
1961-05-01,final,IT,SE,Italy,Sweden,0,0,0
1961-05-01,final,LU,SE,Luxembourg,Sweden,0,0,0
1961-05-01,final,MC,SE,Monaco,Sweden,0,0,0
1961-05-01,final,NL,SE,Netherlands,Sweden,0,0,0
1961-05-01,final,NO,SE,Norway,Sweden,0,0,0
1961-05-01,final,SE,SE,Sweden,Sweden,0,0,0
1961-05-01,final,YU,SE,Yugoslavia,Sweden,0,0,0
1961-05-01,final,AT,CH,Austria,Switzerland,2,0,2
1961-05-01,final,BE,CH,Belgium,Switzerland,0,0,0
1961-05-01,final,CH,CH,Switzerland,Switzerland,0,0,0
1961-05-01,final,DE,CH,Germany,Switzerland,0,0,0
1961-05-01,final,DK,CH,Denmark,Switzerland,0,0,0
1961-05-01,final,ES,CH,Spain,Switzerland,1,0,1
1961-05-01,final,FI,CH,Finland,Switzerland,0,0,0
1961-05-01,final,FR,CH,France,Switzerland,0,0,0
1961-05-01,final,GB,CH,United Kingdom,Switzerland,2,0,2
1961-05-01,final,IT,CH,Italy,Switzerland,2,0,2
1961-05-01,final,LU,CH,Luxembourg,Switzerland,0,0,0
1961-05-01,final,MC,CH,Monaco,Switzerland,2,0,2
1961-05-01,final,NL,CH,Netherlands,Switzerland,2,0,2
1961-05-01,final,NO,CH,Norway,Switzerland,0,0,0
1961-05-01,final,SE,CH,Sweden,Switzerland,4,0,4
1961-05-01,final,YU,CH,Yugoslavia,Switzerland,1,0,1
1961-05-01,final,AT,GB,Austria,United Kingdom,0,0,0
1961-05-01,final,BE,GB,Belgium,United Kingdom,1,0,1
1961-05-01,final,CH,GB,Switzerland,United Kingdom,7,0,7
1961-05-01,final,DE,GB,Germany,United Kingdom,0,0,0
1961-05-01,final,DK,GB,Denmark,United Kingdom,1,0,1
1961-05-01,final,ES,GB,Spain,United Kingdom,3,0,3
1961-05-01,final,FI,GB,Finland,United Kingdom,0,0,0
1961-05-01,final,FR,GB,France,United Kingdom,0,0,0
1961-05-01,final,GB,GB,United Kingdom,United Kingdom,0,0,0
1961-05-01,final,IT,GB,Italy,United Kingdom,1,0,1
1961-05-01,final,LU,GB,Luxembourg,United Kingdom,8,0,8
1961-05-01,final,MC,GB,Monaco,United Kingdom,0,0,0
1961-05-01,final,NL,GB,Netherlands,United Kingdom,3,0,3
1961-05-01,final,NO,GB,Norway,United Kingdom,0,0,0
1961-05-01,final,SE,GB,Sweden,United Kingdom,0,0,0
1961-05-01,final,YU,GB,Yugoslavia,United Kingdom,0,0,0
1961-05-01,final,AT,YU,Austria,Yugoslavia,3,0,3
1961-05-01,final,BE,YU,Belgium,Yugoslavia,0,0,0
1961-05-01,final,CH,YU,Switzerland,Yugoslavia,1,0,1
1961-05-01,final,DE,YU,Germany,Yugoslavia,0,0,0
1961-05-01,final,DK,YU,Denmark,Yugoslavia,1,0,1
1961-05-01,final,ES,YU,Spain,Yugoslavia,0,0,0
1961-05-01,final,FI,YU,Finland,Yugoslavia,0,0,0
1961-05-01,final,FR,YU,France,Yugoslavia,2,0,2
1961-05-01,final,GB,YU,United Kingdom,Yugoslavia,1,0,1
1961-05-01,final,IT,YU,Italy,Yugoslavia,0,0,0
1961-05-01,final,LU,YU,Luxembourg,Yugoslavia,0,0,0
1961-05-01,final,MC,YU,Monaco,Yugoslavia,0,0,0
1961-05-01,final,NL,YU,Netherlands,Yugoslavia,1,0,1
1961-05-01,final,NO,YU,Norway,Yugoslavia,0,0,0
1961-05-01,final,SE,YU,Sweden,Yugoslavia,0,0,0
1961-05-01,final,YU,YU,Yugoslavia,Yugoslavia,0,0,0
1962-05-01,final,AT,AT,Austria,Austria,0,0,0
1962-05-01,final,BE,AT,Belgium,Austria,0,0,0
1962-05-01,final,CH,AT,Switzerland,Austria,0,0,0
1962-05-01,final,DE,AT,Germany,Austria,0,0,0
1962-05-01,final,DK,AT,Denmark,Austria,0,0,0
1962-05-01,final,ES,AT,Spain,Austria,0,0,0
1962-05-01,final,FI,AT,Finland,Austria,0,0,0
1962-05-01,final,FR,AT,France,Austria,0,0,0
1962-05-01,final,GB,AT,United Kingdom,Austria,0,0,0
1962-05-01,final,IT,AT,Italy,Austria,0,0,0
1962-05-01,final,LU,AT,Luxembourg,Austria,0,0,0
1962-05-01,final,MC,AT,Monaco,Austria,0,0,0
1962-05-01,final,NL,AT,Netherlands,Austria,0,0,0
1962-05-01,final,NO,AT,Norway,Austria,0,0,0
1962-05-01,final,SE,AT,Sweden,Austria,0,0,0
1962-05-01,final,YU,AT,Yugoslavia,Austria,0,0,0
1962-05-01,final,AT,BE,Austria,Belgium,0,0,0
1962-05-01,final,BE,BE,Belgium,Belgium,0,0,0
1962-05-01,final,CH,BE,Switzerland,Belgium,0,0,0
1962-05-01,final,DE,BE,Germany,Belgium,0,0,0
1962-05-01,final,DK,BE,Denmark,Belgium,0,0,0
1962-05-01,final,ES,BE,Spain,Belgium,0,0,0
1962-05-01,final,FI,BE,Finland,Belgium,0,0,0
1962-05-01,final,FR,BE,France,Belgium,0,0,0
1962-05-01,final,GB,BE,United Kingdom,Belgium,0,0,0
1962-05-01,final,IT,BE,Italy,Belgium,0,0,0
1962-05-01,final,LU,BE,Luxembourg,Belgium,0,0,0
1962-05-01,final,MC,BE,Monaco,Belgium,0,0,0
1962-05-01,final,NL,BE,Netherlands,Belgium,0,0,0
1962-05-01,final,NO,BE,Norway,Belgium,0,0,0
1962-05-01,final,SE,BE,Sweden,Belgium,0,0,0
1962-05-01,final,YU,BE,Yugoslavia,Belgium,0,0,0
1962-05-01,final,AT,DK,Austria,Denmark,0,0,0
1962-05-01,final,BE,DK,Belgium,Denmark,0,0,0
1962-05-01,final,CH,DK,Switzerland,Denmark,0,0,0
1962-05-01,final,DE,DK,Germany,Denmark,0,0,0
1962-05-01,final,DK,DK,Denmark,Denmark,0,0,0
1962-05-01,final,ES,DK,Spain,Denmark,0,0,0
1962-05-01,final,FI,DK,Finland,Denmark,0,0,0
1962-05-01,final,FR,DK,France,Denmark,0,0,0
1962-05-01,final,GB,DK,United Kingdom,Denmark,0,0,0
1962-05-01,final,IT,DK,Italy,Denmark,1,0,1
1962-05-01,final,LU,DK,Luxembourg,Denmark,0,0,0
1962-05-01,final,MC,DK,Monaco,Denmark,0,0,0
1962-05-01,final,NL,DK,Netherlands,Denmark,0,0,0
1962-05-01,final,NO,DK,Norway,Denmark,0,0,0
1962-05-01,final,SE,DK,Sweden,Denmark,1,0,1
1962-05-01,final,YU,DK,Yugoslavia,Denmark,0,0,0
1962-05-01,final,AT,FI,Austria,Finland,0,0,0
1962-05-01,final,BE,FI,Belgium,Finland,0,0,0
1962-05-01,final,CH,FI,Switzerland,Finland,0,0,0
1962-05-01,final,DE,FI,Germany,Finland,0,0,0
1962-05-01,final,DK,FI,Denmark,Finland,0,0,0
1962-05-01,final,ES,FI,Spain,Finland,0,0,0
1962-05-01,final,FI,FI,Finland,Finland,0,0,0
1962-05-01,final,FR,FI,France,Finland,0,0,0
1962-05-01,final,GB,FI,United Kingdom,Finland,3,0,3
1962-05-01,final,IT,FI,Italy,Finland,0,0,0
1962-05-01,final,LU,FI,Luxembourg,Finland,0,0,0
1962-05-01,final,MC,FI,Monaco,Finland,0,0,0
1962-05-01,final,NL,FI,Netherlands,Finland,0,0,0
1962-05-01,final,NO,FI,Norway,Finland,1,0,1
1962-05-01,final,SE,FI,Sweden,Finland,0,0,0
1962-05-01,final,YU,FI,Yugoslavia,Finland,0,0,0
1962-05-01,final,AT,FR,Austria,France,2,0,2
1962-05-01,final,BE,FR,Belgium,France,2,0,2
1962-05-01,final,CH,FR,Switzerland,France,3,0,3
1962-05-01,final,DE,FR,Germany,France,3,0,3
1962-05-01,final,DK,FR,Denmark,France,0,0,0
1962-05-01,final,ES,FR,Spain,France,2,0,2
1962-05-01,final,FI,FR,Finland,France,0,0,0
1962-05-01,final,FR,FR,France,France,0,0,0
1962-05-01,final,GB,FR,United Kingdom,France,1,0,1
1962-05-01,final,IT,FR,Italy,France,2,0,2
1962-05-01,final,LU,FR,Luxembourg,France,1,0,1
1962-05-01,final,MC,FR,Monaco,France,1,0,1
1962-05-01,final,NL,FR,Netherlands,France,0,0,0
1962-05-01,final,NO,FR,Norway,France,3,0,3
1962-05-01,final,SE,FR,Sweden,France,3,0,3
1962-05-01,final,YU,FR,Yugoslavia,France,3,0,3
1962-05-01,final,AT,DE,Austria,Germany,0,0,0
1962-05-01,final,BE,DE,Belgium,Germany,0,0,0
1962-05-01,final,CH,DE,Switzerland,Germany,0,0,0
1962-05-01,final,DE,DE,Germany,Germany,0,0,0
1962-05-01,final,DK,DE,Denmark,Germany,1,0,1
1962-05-01,final,ES,DE,Spain,Germany,0,0,0
1962-05-01,final,FI,DE,Finland,Germany,2,0,2
1962-05-01,final,FR,DE,France,Germany,0,0,0
1962-05-01,final,GB,DE,United Kingdom,Germany,2,0,2
1962-05-01,final,IT,DE,Italy,Germany,0,0,0
1962-05-01,final,LU,DE,Luxembourg,Germany,0,0,0
1962-05-01,final,MC,DE,Monaco,Germany,2,0,2
1962-05-01,final,NL,DE,Netherlands,Germany,2,0,2
1962-05-01,final,NO,DE,Norway,Germany,0,0,0
1962-05-01,final,SE,DE,Sweden,Germany,0,0,0
1962-05-01,final,YU,DE,Yugoslavia,Germany,0,0,0
1962-05-01,final,AT,IT,Austria,Italy,0,0,0
1962-05-01,final,BE,IT,Belgium,Italy,0,0,0
1962-05-01,final,CH,IT,Switzerland,Italy,0,0,0
1962-05-01,final,DE,IT,Germany,Italy,0,0,0
1962-05-01,final,DK,IT,Denmark,Italy,0,0,0
1962-05-01,final,ES,IT,Spain,Italy,0,0,0
1962-05-01,final,FI,IT,Finland,Italy,0,0,0
1962-05-01,final,FR,IT,France,Italy,0,0,0
1962-05-01,final,GB,IT,United Kingdom,Italy,0,0,0
1962-05-01,final,IT,IT,Italy,Italy,0,0,0
1962-05-01,final,LU,IT,Luxembourg,Italy,2,0,2
1962-05-01,final,MC,IT,Monaco,Italy,0,0,0
1962-05-01,final,NL,IT,Netherlands,Italy,0,0,0
1962-05-01,final,NO,IT,Norway,Italy,0,0,0
1962-05-01,final,SE,IT,Sweden,Italy,0,0,0
1962-05-01,final,YU,IT,Yugoslavia,Italy,1,0,1
1962-05-01,final,AT,LU,Austria,Luxembourg,1,0,1
1962-05-01,final,BE,LU,Belgium,Luxembourg,3,0,3
1962-05-01,final,CH,LU,Switzerland,Luxembourg,1,0,1
1962-05-01,final,DE,LU,Germany,Luxembourg,0,0,0
1962-05-01,final,DK,LU,Denmark,Luxembourg,0,0,0
1962-05-01,final,ES,LU,Spain,Luxembourg,3,0,3
1962-05-01,final,FI,LU,Finland,Luxembourg,0,0,0
1962-05-01,final,FR,LU,France,Luxembourg,0,0,0
1962-05-01,final,GB,LU,United Kingdom,Luxembourg,0,0,0
1962-05-01,final,IT,LU,Italy,Luxembourg,0,0,0
1962-05-01,final,LU,LU,Luxembourg,Luxembourg,0,0,0
1962-05-01,final,MC,LU,Monaco,Luxembourg,3,0,3
1962-05-01,final,NL,LU,Netherlands,Luxembourg,0,0,0
1962-05-01,final,NO,LU,Norway,Luxembourg,0,0,0
1962-05-01,final,SE,LU,Sweden,Luxembourg,0,0,0
1962-05-01,final,YU,LU,Yugoslavia,Luxembourg,0,0,0
1962-05-01,final,AT,MC,Austria,Monaco,3,0,3
1962-05-01,final,BE,MC,Belgium,Monaco,0,0,0
1962-05-01,final,CH,MC,Switzerland,Monaco,0,0,0
1962-05-01,final,DE,MC,Germany,Monaco,1,0,1
1962-05-01,final,DK,MC,Denmark,Monaco,0,0,0
1962-05-01,final,ES,MC,Spain,Monaco,0,0,0
1962-05-01,final,FI,MC,Finland,Monaco,0,0,0
1962-05-01,final,FR,MC,France,Monaco,1,0,1
1962-05-01,final,GB,MC,United Kingdom,Monaco,0,0,0
1962-05-01,final,IT,MC,Italy,Monaco,0,0,0
1962-05-01,final,LU,MC,Luxembourg,Monaco,3,0,3
1962-05-01,final,MC,MC,Monaco,Monaco,0,0,0
1962-05-01,final,NL,MC,Netherlands,Monaco,3,0,3
1962-05-01,final,NO,MC,Norway,Monaco,2,0,2
1962-05-01,final,SE,MC,Sweden,Monaco,0,0,0
1962-05-01,final,YU,MC,Yugoslavia,Monaco,0,0,0
1962-05-01,final,AT,NL,Austria,Netherlands,0,0,0
1962-05-01,final,BE,NL,Belgium,Netherlands,0,0,0
1962-05-01,final,CH,NL,Switzerland,Netherlands,0,0,0
1962-05-01,final,DE,NL,Germany,Netherlands,0,0,0
1962-05-01,final,DK,NL,Denmark,Netherlands,0,0,0
1962-05-01,final,ES,NL,Spain,Netherlands,0,0,0
1962-05-01,final,FI,NL,Finland,Netherlands,0,0,0
1962-05-01,final,FR,NL,France,Netherlands,0,0,0
1962-05-01,final,GB,NL,United Kingdom,Netherlands,0,0,0
1962-05-01,final,IT,NL,Italy,Netherlands,0,0,0
1962-05-01,final,LU,NL,Luxembourg,Netherlands,0,0,0
1962-05-01,final,MC,NL,Monaco,Netherlands,0,0,0
1962-05-01,final,NL,NL,Netherlands,Netherlands,0,0,0
1962-05-01,final,NO,NL,Norway,Netherlands,0,0,0
1962-05-01,final,SE,NL,Sweden,Netherlands,0,0,0
1962-05-01,final,YU,NL,Yugoslavia,Netherlands,0,0,0
